epoch,train_accuracy,train_loss,valid_accuracy,valid_loss,lr
1,0.4198999444135631,1.677567820532042,0.4148510449088484,1.3628644450286485,0.001
2,0.38065591995553083,1.230651136819154,0.3832814584259671,1.6442854171225418,0.001
3,0.5085047248471373,1.0444694180505556,0.48421520675855934,1.345733903471021,0.001
4,0.6601445247359644,0.9298639129913574,0.6345042240995998,0.8551345664747771,0.001
5,0.5899944413563091,0.8041443378263521,0.5651400622498889,1.262593124113172,0.001
6,0.4783768760422457,0.8067338032866712,0.4659848821698533,2.5064130073231876,0.001
7,0.26014452473596444,0.7246016560924435,0.28234771009337484,5.16069415051336,0.001
8,0.2520289049471929,0.6855190979628376,0.27167630057803466,6.751645186149899,0.001
9,0.3000555864369094,0.6394942675408943,0.29168519341929744,14.315314885296786,0.001
10,0.6060033351862145,0.5969519145866305,0.5531347265451312,4.8269082515066914,0.001
11,0.5728738187882156,0.5601807258413356,0.5651400622498889,1.5871854384987552,0.001
12,0.6520289049471929,0.5498831272125244,0.630057803468208,1.5933111876898631,0.001
