epoch,train_accuracy,train_loss,valid_accuracy,valid_loss,lr
1,0.2421875,1.9351823925971985,0.28125,21.812454223632812,0.001
2,0.265625,1.296709418296814,0.1875,15.044963836669922,0.001
3,0.265625,1.0898736715316772,0.1875,12.161980628967285,0.001
4,0.2421875,0.7637593150138855,0.28125,13.452173233032227,0.001
5,0.2421875,0.6660552322864532,0.28125,18.726266860961914,0.001
6,0.2421875,0.5383329093456268,0.28125,15.514215469360352,0.001
7,0.30859375,0.4001394361257553,0.3125,7.937402725219727,0.001
8,0.421875,0.35749584436416626,0.359375,8.194140434265137,0.001
9,0.5,0.2637343481183052,0.4375,8.092057228088379,0.001
10,0.390625,0.24332068115472794,0.328125,8.8996000289917,0.001
11,0.2421875,0.19702555239200592,0.28125,10.135756492614746,0.001
12,0.48828125,0.14291349425911903,0.265625,10.259275436401367,0.001
13,0.43359375,0.16296207904815674,0.25,10.983601570129395,0.001
14,0.4609375,0.12966789305210114,0.265625,10.289722442626953,0.001
15,0.2421875,0.12337685376405716,0.28125,10.750102996826172,0.001
16,0.2421875,0.09639757871627808,0.28125,10.538704872131348,0.001
17,0.2890625,0.09015078097581863,0.296875,8.900015830993652,0.001
