epoch,train_accuracy,train_loss,valid_accuracy,valid_loss,lr
1,0.3706503613118399,2.6417973359708684,0.3606047132058693,1.6955624270725378,0.01
2,0.4830461367426348,1.2517434424352816,0.4570920409070698,1.0478793967559954,0.01
3,0.5060589216231239,0.973479928919429,0.4917741218319253,1.018404251896259,0.01
4,0.5227348526959422,0.8760139583692856,0.5117830146731881,1.4087513984707314,0.01
5,0.38932740411339634,0.782375499022813,0.3863939528679413,2.3261673262830627,0.01
6,0.5006114508060033,0.7383164977687958,0.49710982658959535,3.2705593913223754,0.01
7,0.35908838243468594,0.6698039286501467,0.3534904401956425,3.467948026156733,0.01
8,0.4490272373540856,0.6228835465008677,0.45664739884393063,4.659451142582908,0.01
9,0.2772651473040578,0.5823222838898995,0.28457092040907067,4.719294215584395,0.01
10,0.35708727070594776,0.563184979335269,0.36549577590040017,5.012510723302289,0.01
11,0.2481378543635353,0.5389269499698144,0.25789239662072033,12.746636502209533,0.01
12,0.460366870483602,0.5189941671819449,0.4544241885282348,2.3372320719643027,0.01
