epoch,train_accuracy,train_loss,valid_accuracy,valid_loss,lr
1,0.34096720400222347,1.6713060855865478,0.34504224099599823,1.4709268937168147,0.001
2,0.3620900500277932,1.23081850537232,0.3530457981325033,1.6799849677266094,0.001
3,0.47204002223457475,1.0854528725147248,0.4637616718541574,1.5046929866274286,0.001
4,0.4778210116731518,0.9434482604265213,0.48910626945309027,1.470368279290761,0.001
5,0.6573652028904947,0.9266590450491224,0.6353935082258781,0.794785518363191,0.001
6,0.5256253474152307,0.8109919496944973,0.5202312138728323,1.7803158586212877,0.001
7,0.3591995553085047,0.7576493186610086,0.35482436638506004,3.7469894260552365,0.001
8,0.5813229571984436,0.7449333838054112,0.5593597154290796,1.4468198359516156,0.001
9,0.4744858254585881,0.6504024237394332,0.48421520675855934,2.3707583644963623,0.001
10,0.2697053918843802,0.6195720823747771,0.2614495331258337,8.533555383627125,0.001
11,0.3943301834352418,0.5618103521210807,0.3788350377945754,3.305088240817262,0.001
12,0.5016120066703724,0.5821318762642996,0.49221876389506447,2.0803631483156875,0.001
13,0.2748193440800445,0.5302081953201975,0.2645620275678079,7.121520633748395,0.001
