epoch,train_accuracy,train_loss,valid_accuracy,valid_loss,lr
1,0.26953125,1.9808735251426697,0.1875,1.4690396785736084,0.0001
2,0.25,1.868358388543129,0.25,1.4021836519241333,0.0001
3,0.25,1.649609237909317,0.25,1.4073032140731812,0.0001
4,0.27734375,1.5394394397735596,0.265625,1.4795321226119995,0.0001
5,0.23046875,1.6245518177747726,0.328125,1.5704792737960815,0.0001
6,0.23046875,1.64776910841465,0.328125,1.685185730457306,0.0001
7,0.23046875,1.5716556757688522,0.328125,1.7771084904670715,0.0001
8,0.234375,1.5387414991855621,0.328125,1.837857961654663,0.0001
9,0.234375,1.5223387628793716,0.328125,1.8493175506591797,0.0001
10,0.234375,1.5938142240047455,0.328125,1.8208025693893433,0.0001
11,0.234375,1.5847961008548737,0.3125,1.8574873208999634,0.0001
12,0.234375,1.5038978606462479,0.328125,1.8749083876609802,0.0001
13,0.234375,1.4440280944108963,0.328125,1.9109792709350586,0.0001
